TITLE,candidate_name,direct_langs_found_count,direct_langs_found,all_wiki_langs_count,all_wiki_langs,timestamp_utc,exists_en,title_en,exists_it,title_it,exists_de,title_de,exists_fr,title_fr,exists_nl,title_nl,exists_es,title_es
Portrait of Pietro Bembo,Pietro Bembo,6,"en,it,de,fr,nl,es",39,"arz,ast,azb,be,br,ca,cs,cy,de,el,en,eo,es,eu,fa,fi,fr,hr,hu,hy,id,it,ja,ko,la,lmo,nb,nl,os,pl,pt,ro,ru,sr,sv,tr,uk,vls,zh",2025-08-28T13:39:11Z,TRUE,Pietro Bembo,TRUE,Pietro Bembo,TRUE,Pietro Bembo,TRUE,Pietro Bembo,TRUE,Pietro Bembo,TRUE,Pietro Bembo
Portrait of Pietro Bembo,Portrait of Pietro Bembo,0,,0,,2025-08-28T13:39:18Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Charles the Bold,Charles the Bold,1,en,62,"af,ar,arz,ast,az,azb,be,bg,br,ca,cs,cv,da,de,el,en,eo,es,et,eu,fa,fi,fr,gl,gsw,he,hu,hy,ia,id,io,is,it,ja,ka,ko,la,lb,lt,mr,nb,nl,nn,pcd,pl,pt,ro,ru,sh,simple,sk,sl,sr,sv,th,tr,uk,vi,vls,wa,wuu,zh",2025-08-28T13:39:25Z,TRUE,Charles the Bold,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Charles the Bold,Portrait of Charles the Bold,0,,0,,2025-08-28T13:39:32Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Charles V,Charles V,2,"en,fr",45,"anp,ar,ast,bar,be,bg,br,ca,cs,cy,da,de,en,eo,es,et,fi,fr,hr,hu,hy,it,ja,ka,lt,lv,nb,nl,nn,oc,pl,pnb,pt,ru,scn,sk,sr,sv,sw,tr,uk,ur,vls,wuu,zh",2025-08-28T13:39:38Z,TRUE,Charles V,FALSE,,FALSE,,TRUE,Charles V,FALSE,,FALSE,
Portrait of Charles V,Portrait of Charles V,1,en,1,en,2025-08-28T13:39:45Z,TRUE,Portrait of Charles V,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Elector Frederick the Wise of Saxony,Elector Frederick the Wise of Saxony,0,,0,,2025-08-28T13:39:52Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Elector Frederick the Wise of Saxony,Portrait of Elector Frederick the Wise of Saxony,1,en,7,"arz,en,es,fr,it,ja,uk",2025-08-28T13:39:58Z,TRUE,Portrait of Frederick III of Saxony,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Johannes Geiler von Kaysersberg,Johannes Geiler von Kaysersberg,1,de,16,"arz,de,en,eo,es,eu,fr,gsw,it,ko,la,nb,nl,pt,ru,sv",2025-08-28T13:40:05Z,FALSE,,FALSE,,TRUE,Johann Geiler von Kaysersberg,FALSE,,FALSE,,FALSE,
Portrait of Johannes Geiler von Kaysersberg,Portrait of Johannes Geiler von Kaysersberg,0,,0,,2025-08-28T13:40:12Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Ippolito Riminaldi,Ippolito Riminaldi,0,,0,,2025-08-28T13:40:19Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Ippolito Riminaldi,Portrait of Ippolito Riminaldi,0,,0,,2025-08-28T13:40:26Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
De Vos van Steenwijk,De Vos van Steenwijk,2,"en,nl",2,"en,nl",2025-08-28T13:40:32Z,TRUE,De Vos van Steenwijk,FALSE,,FALSE,,FALSE,,TRUE,De Vos van Steenwijk,FALSE,
Portrait of Antony of Burgundy,Antony of Burgundy,0,,0,,2025-08-28T13:40:39Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Antony of Burgundy,Portrait of Antony of Burgundy,0,,0,,2025-08-28T13:40:45Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Fra Gregorio Belo di Vicenza,Fra Gregorio Belo di Vicenza,0,,0,,2025-08-28T13:40:52Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Margrave Casimir of Brandenburg-Kulmbach,Margrave Casimir of Brandenburg,0,,0,,2025-08-28T13:40:59Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Elector Friedrich III the Wise of Saxony,Elector Friedrich III the Wise of Saxony,0,,0,,2025-08-28T13:41:05Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Elector Friedrich III the Wise of Saxony,Elector Friedrich III,0,,0,,2025-08-28T13:41:12Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Elector Friedrich III the Wise of Saxony,Portrait of Elector Friedrich III the Wise of Saxony,0,,0,,2025-08-28T13:41:19Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Elector Frederick the Wise,Elector Frederick the Wise,0,,0,,2025-08-28T13:41:25Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Elector Frederick the Wise,Portrait of Elector Frederick the Wise,0,,0,,2025-08-28T13:41:32Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Elector John the Steadfast,Elector John the Steadfast,0,,0,,2025-08-28T13:41:39Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Elector John the Steadfast,Portrait of Elector John the Steadfast,0,,0,,2025-08-28T13:41:46Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
"Friedrich III, the Wise, Elector of Saxony",Friedrich III,2,"en,nl",39,"be,bg,br,ca,cs,da,de,en,es,et,fa,fi,fr,fy,he,hr,hu,id,is,it,ja,ko,lt,lv,nan,nl,pl,pt,ru,sk,sl,sr,sv,sw,tr,uk,wuu,yue,zh",2025-08-28T13:41:51Z,TRUE,Frederick III,FALSE,,FALSE,,FALSE,,TRUE,Frederik III,FALSE,
"Federico Gonzaga, Duke of Mantua","Federico Gonzaga, Duke of Mantua",0,,0,,2025-08-28T13:41:58Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
"Federico Gonzaga, Duke of Mantua",Federico Gonzaga,4,"en,it,de,fr",4,"bg,br,en,it",2025-08-28T13:42:03Z,TRUE,Federico Gonzaga,TRUE,Federico II Gonzaga,TRUE,Federico Gonzaga,TRUE,Federico Gonzaga,FALSE,,FALSE,
"Isabella d'Este, Duchess of Mantua","Este, Duchess of Mantua",0,,0,,2025-08-28T13:42:09Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
"Isabella d'Este, Duchess of Mantua",Este,6,"en,it,de,fr,nl,es",18,"ca,ceb,de,en,es,eu,fi,fr,hu,it,lmo,nl,pl,pt,ro,ru,sv,uk",2025-08-28T13:42:13Z,TRUE,Este,TRUE,Este,TRUE,Este,TRUE,Este,TRUE,Este,TRUE,Este
Portrait of Philip II in Armour,Philip II,1,en,48,"ar,az,be,bg,br,bs,ca,cs,da,de,en,fa,fi,he,hr,hu,hy,id,is,it,ja,kk,ko,la,lt,lv,nb,nds,nds-nl,nl,pl,pt,ro,ru,sco,sh,simple,sk,sl,sr,sv,tr,uk,vi,vls,wuu,yue,zh",2025-08-28T13:42:20Z,TRUE,Philip II,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Philip II in Armour,Portrait of Philip II,1,en,5,"bg,en,fr,it,mk",2025-08-28T13:42:27Z,TRUE,Portrait of Philip II,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Man in Black Silk Cloak,A Man,2,"en,fr",8,"azb,de,el,en,fr,it,pt,sr",2025-08-28T13:42:33Z,TRUE,A Man,FALSE,,FALSE,,TRUE,A Man,FALSE,,FALSE,
Portrait of a Man in Black Silk Cloak,Portrait of,0,,0,,2025-08-28T13:42:40Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Alessandro Vittoria,Alessandro Vittoria,5,"en,it,de,fr,es",14,"ca,de,el,en,es,fr,id,it,ka,ru,sh,sl,sv,uk",2025-08-28T13:42:44Z,TRUE,Alessandro Vittoria,TRUE,Alessandro Vittoria,TRUE,Alessandro Vittoria,TRUE,Alessandro Vittoria,FALSE,,TRUE,Alessandro Vittoria
Portrait of Alessandro Vittoria,Portrait of Alessandro Vittoria,1,en,5,"en,fr,it,ru,uk",2025-08-28T13:42:51Z,TRUE,Portrait of Alessandro Vittoria,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Man,A Young Man,0,,0,,2025-08-28T13:42:58Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Man,Portrait of,0,,0,,2025-08-28T13:43:05Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Man,Young Man,1,en,1,en,2025-08-28T13:43:12Z,TRUE,Young Man,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Unknown Young Man at his Office Desk,Unknown Young Man,0,,0,,2025-08-28T13:43:18Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Antoine Perrenot de Granvelle,Antoine Perrenot de Granvelle,6,"en,it,de,fr,nl,es",20,"arz,be,bg,ca,cs,de,en,es,eu,fr,it,ja,nb,nl,pl,pt,ru,sl,sv,uk",2025-08-28T13:43:22Z,TRUE,Antoine Perrenot de Granvelle,TRUE,Antoine Perrenot de Granvelle,TRUE,Antoine Perrenot de Granvelle,TRUE,Antoine Perrenot de Granvelle,TRUE,Antoine Perrenot de Granvelle,TRUE,Antonio Perrenot de Granvela
Mona Lisa (La Gioconda),Mona Lisa,6,"en,it,de,fr,nl,es",131,"af,am,an,ar,arz,as,ast,az,ba,bcl,be,be-tarask,bg,bjn,bn,bo,br,bs,ca,cbk-zam,ckb,co,cs,cv,cy,da,de,el,en,eo,es,et,eu,fa,fi,fo,fr,frr,fy,ga,gcr,gl,glk,gor,he,hi,hif,hr,ht,hu,hy,hyw,id,ie,ilo,is,it,ja,jv,ka,kaa,kab,kk,km,kn,ko,ksh,ku,la,lb,li,lo,lt,lv,mai,mk,ml,mn,mr,ms,mt,my,nan,nb,ne,nl,nn,oc,pa,pl,pnb,ps,pt,ro,rsk,ru,rue,sat,scn,sco,sd,sh,si,simple,sk,sl,so,sq,sr,su,sv,sw,szl,szy,ta,te,th,tl,tr,tt,uk,ur,uz,vec,vi,war,wuu,yi,yue,zh,zu",2025-08-28T13:43:26Z,TRUE,Mona Lisa,TRUE,Mona Lisa,TRUE,Mona Lisa,TRUE,Mona Lisa,TRUE,Mona Lisa,TRUE,La Gioconda
Poet Ercilla y Zuniga,Poet Ercilla,0,,0,,2025-08-28T13:43:33Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
An Elderly Gentleman,An Elderly Gentleman,0,,0,,2025-08-28T13:43:40Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Study of a Man,Study of,0,,0,,2025-08-28T13:43:46Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Female Portrait,Female Portrait,0,,0,,2025-08-28T13:43:53Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Jacopo (Giacomo) Dolfin,Jacopo,3,"en,it,de",4,"de,en,et,it",2025-08-28T13:43:59Z,TRUE,Jacopo,TRUE,Jacopo,TRUE,Jacopo,FALSE,,FALSE,,FALSE,
Portrait of Jacopo (Giacomo) Dolfin,Portrait of Jacopo,0,,0,,2025-08-28T13:44:05Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
"Georg the Bearded, Duke of Saxony","Bearded, Duke of Saxony",0,,0,,2025-08-28T13:44:13Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
"Georg the Bearded, Duke of Saxony",Bearded,1,en,118,"af,an,ar,arc,arz,ast,atj,av,ay,az,azb,ba,bcl,be,be-tarask,bg,bn,br,bs,ca,cdo,ce,ckb,cs,cu,cv,cy,da,de,diq,dv,el,eml,en,eo,es,et,eu,fa,fi,fr,ga,gan,gd,gl,glk,gu,ha,hak,he,hi,hr,ht,hu,hy,id,io,is,it,ja,jv,kcg,kk,kn,ko,kw,la,lbe,lmo,lt,lv,mk,mr,ms,nan,nap,nb,ne,nl,nn,pa,pl,pnb,ps,pt,qu,rn,ro,ru,scn,sd,sh,si,simple,sl,sn,so,sq,sr,sv,sw,ta,tg,th,tk,tl,tr,tt,uk,ur,uz,vep,vi,vro,wuu,yi,yue,zh",2025-08-28T13:44:21Z,TRUE,Beard,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
"Georg the Bearded, Duke of Saxony",Georg the Bearded,0,,0,,2025-08-28T13:44:27Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
"Johann, Duke of Saxony","Johann, Duke of Saxony",0,,0,,2025-08-28T13:44:35Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
"Johann, Duke of Saxony",Johann,5,"en,it,de,fr,es",14,"be,br,cs,de,en,eo,haw,he,hsb,hy,ja,ru,sv,uk",2025-08-28T13:44:39Z,TRUE,Johann,TRUE,Giovanni (nome),TRUE,Johann,TRUE,Johann,FALSE,,TRUE,Johann
Portrait of a Goldsmith (Man with Ring),A Goldsmith,0,,0,,2025-08-28T13:44:46Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Goldsmith (Man with Ring),Portrait of,0,,0,,2025-08-28T13:44:53Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Johann Jakob König,Johann Jakob König,0,,0,,2025-08-28T13:45:00Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Johann Jakob König,Portrait of Johann Jakob König,0,,0,,2025-08-28T13:45:07Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Philip II,Philip II,1,en,48,"ar,az,be,bg,br,bs,ca,cs,da,de,en,fa,fi,he,hr,hu,hy,id,is,it,ja,kk,ko,la,lt,lv,nb,nds,nds-nl,nl,pl,pt,ro,ru,sco,sh,simple,sk,sl,sr,sv,tr,uk,vi,vls,wuu,yue,zh",2025-08-28T13:45:14Z,TRUE,Philip II,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Philip II,Portrait of Philip II,1,en,5,"bg,en,fr,it,mk",2025-08-28T13:45:20Z,TRUE,Portrait of Philip II,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Gentleman,A Gentleman,2,"en,fr",7,"bn,cy,en,fa,fr,hi,id",2025-08-28T13:45:26Z,TRUE,A Gentleman,FALSE,,FALSE,,TRUE,A Gentleman,FALSE,,FALSE,
Portrait of a Gentleman,Portrait of,0,,0,,2025-08-28T13:45:33Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Woman,A Young Woman,0,,0,,2025-08-28T13:45:40Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Woman,Portrait of,0,,0,,2025-08-28T13:45:47Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Woman,Young Woman,1,en,208,"af,am,an,ang,anp,ar,arc,ary,arz,as,ast,atj,awa,ay,az,azb,ba,bar,bcl,be,be-tarask,bew,bg,bh,bjn,bn,bo,br,bs,btm,bxr,ca,cdo,ce,ceb,cho,chr,ckb,co,cs,cu,cv,cy,da,de,diq,dsb,dty,el,en,eo,es,et,eu,ext,fa,fi,fj,fo,fon,fr,frp,fur,fy,ga,gan,gcr,gd,gl,gn,gsw,gu,guc,ha,hak,he,hi,hif,hr,hsb,ht,hu,hy,ia,iba,id,ie,ilo,inh,io,is,it,ja,jam,jbo,jv,ka,kcg,kge,kk,kn,knc,ko,krc,ks,ksh,ku,kv,kw,la,lb,lfn,li,lij,lmo,ln,lt,ltg,lv,lzh,mad,mai,map-bms,mg,mhr,min,mk,ml,mn,mr,ms,mt,my,myv,nan,nb,nds,nds-nl,ne,new,nl,nn,nrm,oc,pa,pcd,pcm,pdc,pl,pms,pnb,ps,pt,qu,rn,ro,ru,rue,rup,sah,sat,sc,scn,sco,sd,sgs,sh,si,simple,sk,skr,sl,sn,so,sq,sr,sv,sw,szy,ta,tay,te,tg,th,tk,tl,tn,tr,ts,tt,tyv,uk,ur,uz,vep,vi,vls,vro,wa,war,wo,wuu,xmf,yi,yo,yue,za,zh",2025-08-28T13:45:54Z,TRUE,Woman,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Self-Portrait (detail),,0,,0,,2025-08-28T13:45:54Z,,,,,,,,,,,,
"Portrait of Henry Howard, the Earl of Surrey",Henry Howard,6,"en,it,de,fr,nl,es",9,"de,en,fr,it,ja,nl,pl,ru,sv",2025-08-28T13:45:57Z,TRUE,Henry Howard,TRUE,Henry Howard,TRUE,Henry Howard,TRUE,Henry Howard,TRUE,Henry Howard,TRUE,Henry Howard
"Portrait of Henry Howard, the Earl of Surrey",Portrait of Henry Howard,0,,0,,2025-08-28T13:46:04Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
"Felicitas Tucher, née Rieter",Felicitas Tucher,0,,0,,2025-08-28T13:46:11Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Paolo Veronese,Paolo Veronese,6,"en,it,de,fr,nl,es",70,"af,ar,arz,ast,az,ba,be,be-tarask,bg,bo,br,ca,cs,cv,da,de,el,en,eo,es,et,eu,fa,fi,fr,fy,gl,he,hr,hu,hy,id,io,it,ja,ka,kk,ko,ky,la,lt,mg,mk,nb,nl,nn,pa,pl,pt,ro,ru,sc,sh,simple,sk,sl,sr,stq,sv,tg,th,tr,uk,uz,vec,vi,war,wuu,yue,zh",2025-08-28T13:46:15Z,TRUE,Paolo Veronese,TRUE,Paolo Veronese,TRUE,Paolo Veronese,TRUE,Paul Véronèse,TRUE,Paolo Veronese,TRUE,Paolo Veronese
Woman in a Fur Coat (detail),,0,,0,,2025-08-28T13:46:15Z,,,,,,,,,,,,
Portrait of a Young Gentleman,A Young Gentleman,0,,0,,2025-08-28T13:46:21Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Gentleman,Portrait of,0,,0,,2025-08-28T13:46:28Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Gentleman,Young Gentleman,0,,0,,2025-08-28T13:46:35Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Cardinal Niccolò Albergati,Cardinal Niccolò Albergati,0,,0,,2025-08-28T13:46:41Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Cardinal Niccolò Albergati,Portrait of Cardinal Niccolò Albergati,1,en,12,"arz,ca,en,es,fr,it,ja,nl,pl,pt,ru,uk",2025-08-28T13:46:48Z,TRUE,Portrait of Cardinal Niccolò Albergati,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Sir William Butts,Sir William Butts,1,en,5,"ar,ckb,cs,en,fr",2025-08-28T13:46:55Z,TRUE,William Butts,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Sir William Butts,Portrait of Sir William Butts,0,,0,,2025-08-28T13:47:01Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Lady Margaret Butts,Lady Margaret Butts,0,,0,,2025-08-28T13:47:08Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Lady Margaret Butts,Portrait of Lady Margaret Butts,0,,0,,2025-08-28T13:47:16Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Vincenzo Cappello,Vincenzo Cappello,3,"en,it,fr",5,"ar,arz,en,fr,it",2025-08-28T13:47:21Z,TRUE,Vincenzo Cappello,TRUE,Vincenzo Cappello,FALSE,,TRUE,Vincenzo Cappello,FALSE,,FALSE,
Portrait of Vincenzo Cappello,Portrait of Vincenzo Cappello,0,,0,,2025-08-28T13:47:28Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Clarissa Strozzi,Clarissa Strozzi,0,,0,,2025-08-28T13:47:35Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Clarissa Strozzi,Portrait of Clarissa Strozzi,1,en,13,"ar,arz,en,es,fa,fr,hy,it,ja,ml,nl,pl,ru",2025-08-28T13:47:42Z,TRUE,Portrait of Clarissa Strozzi,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Elsbeth Tucher,Elsbeth Tucher,2,"de,es",2,"de,es",2025-08-28T13:47:48Z,FALSE,,FALSE,,TRUE,Elsbeth Tucher,FALSE,,FALSE,,TRUE,Elsbeth Tucher
Portrait of Elsbeth Tucher,Portrait of Elsbeth Tucher,0,,0,,2025-08-28T13:47:55Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Erasmus of Rotterdam,Erasmus of Rotterdam,1,en,101,"af,an,ar,arz,ast,ay,az,be,be-tarask,bg,bi,bs,ca,ckb,co,cs,cy,da,de,diq,el,en,eo,es,et,eu,fa,fi,fr,frr,fy,ga,gd,gl,gsw,he,hi,hr,hu,hy,ia,id,io,is,it,ja,ka,kk,ko,ku,ky,la,lb,lfn,li,lt,lv,mg,mk,ml,ms,my,nb,nl,nn,nrm,oc,pcd,pdc,pl,pms,ps,pt,qu,ro,ru,sc,scn,sco,sh,simple,sk,sl,sq,sr,stq,sv,sw,szy,ta,th,tl,tr,uk,uz,vi,war,wuu,yue,zea,zh",2025-08-28T13:48:02Z,TRUE,Erasmus,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Erasmus of Rotterdam,Portrait of Erasmus of Rotterdam,1,en,4,"en,es,ja,ru",2025-08-28T13:48:08Z,TRUE,Portrait of Erasmus of Rotterdam,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Girl,A Young Girl,0,,0,,2025-08-28T13:48:15Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Girl,Portrait of,0,,0,,2025-08-28T13:48:22Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Girl,Young Girl,2,"en,nl",1,en,2025-08-28T13:48:28Z,TRUE,Young Girl,FALSE,,FALSE,,FALSE,,TRUE,Young Girl,FALSE,
Man with a Golden Lace,Golden Lace,0,,0,,2025-08-28T13:48:35Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Man with an Arrow,A Man With An Arrow,0,,0,,2025-08-28T13:48:41Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Man with an Arrow,Portrait of,0,,0,,2025-08-28T13:48:48Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Ippolito dei Medici,Ippolito Dei Medici,1,it,25,"ar,arz,bg,br,ca,de,el,en,es,fr,id,it,ja,ka,ko,nb,pl,pt,ro,ru,sv,sw,uk,vls,zh",2025-08-28T13:48:56Z,FALSE,,TRUE,Ippolito de' Medici,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Ippolito dei Medici,Portrait of Ippolito,0,,0,,2025-08-28T13:49:03Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Man in Military Costume,,0,,0,,2025-08-28T13:49:03Z,,,,,,,,,,,,
Portrait of a Youth,A Youth,0,,0,,2025-08-28T13:49:09Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Youth,Portrait of,0,,0,,2025-08-28T13:49:16Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Giovanni Emo,Giovanni Emo,2,"en,it",3,"en,it,ru",2025-08-28T13:49:22Z,TRUE,Giovanni Emo,TRUE,Giovanni Emo,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Giovanni Emo,Portrait of Giovanni Emo,0,,0,,2025-08-28T13:49:29Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of John Chambers,John Chambers,5,"en,it,de,fr,es",6,"de,en,fr,he,ja,nds",2025-08-28T13:49:34Z,TRUE,John Chambers,TRUE,John Chambers,TRUE,John Chambers,TRUE,John Chambers,FALSE,,TRUE,John Chambers
Portrait of John Chambers,Portrait of John Chambers,0,,0,,2025-08-28T13:49:40Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Charles V Standing with His Dog,Charles V,2,"en,fr",45,"anp,ar,ast,bar,be,bg,br,ca,cs,cy,da,de,en,eo,es,et,fi,fr,hr,hu,hy,it,ja,ka,lt,lv,nb,nl,nn,oc,pl,pnb,pt,ru,scn,sk,sr,sv,sw,tr,uk,ur,vls,wuu,zh",2025-08-28T13:49:47Z,TRUE,Charles V,FALSE,,FALSE,,TRUE,Charles V,FALSE,,FALSE,
Charles V Standing with His Dog,Charles V Standing,0,,0,,2025-08-28T13:49:54Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Charles V Standing with His Dog,His Dog,1,en,3,"cy,en,id",2025-08-28T13:50:00Z,TRUE,His Dog,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Girl,A Girl,1,it,2,"it,tl",2025-08-28T13:50:08Z,FALSE,,TRUE,A-Girl,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Girl,Portrait of,0,,0,,2025-08-28T13:50:15Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Oswolt Krel,Oswolt Krel,0,,0,,2025-08-28T13:50:22Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Oswolt Krel,Portrait of Oswolt Krel,0,,0,,2025-08-28T13:50:29Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Man,A Man,2,"en,fr",8,"azb,de,el,en,fr,it,pt,sr",2025-08-28T13:50:35Z,TRUE,A Man,FALSE,,FALSE,,TRUE,A Man,FALSE,,FALSE,
Portrait of a Man,Portrait of,0,,0,,2025-08-28T13:50:42Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Monk,A Monk,0,,0,,2025-08-28T13:50:48Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Monk,Portrait of,0,,0,,2025-08-28T13:50:55Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Doge Girolamo Priuli,Doge Girolamo Priuli,0,,0,,2025-08-28T13:51:02Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of Doge Girolamo Priuli,Portrait of Doge Girolamo Priuli,0,,0,,2025-08-28T13:51:08Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Self-Portrait,,0,,0,,2025-08-28T13:51:09Z,,,,,,,,,,,,
Portrait of a Young Man (Tymotheos),A Young Man,0,,0,,2025-08-28T13:51:15Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
Portrait of a Young Man (Tymotheos),Portrait of,0,,0,,2025-08-28T13:51:22Z,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,,FALSE,
